# r12 r13 r23 energy
8.972673059999999978e+00 8.043871924426779785e+00 1.399999999999999911e+00 -1.729652747469397622e-01
8.960754449999999594e+00 8.032044051920763650e+00 1.399999999999999911e+00 -1.729662687953980871e-01
8.948835840000000985e+00 8.020216448072876148e+00 1.399999999999999911e+00 -1.729672781536820136e-01
8.936917230000000600e+00 8.008389114073464654e+00 1.399999999999999911e+00 -1.729683027098427028e-01
8.924998620000000216e+00 7.996562051119886938e+00 1.399999999999999911e+00 -1.729693423446725109e-01
8.913080009999999831e+00 7.984735260416568892e+00 1.399999999999999911e+00 -1.729703969399127572e-01
8.901161399999999446e+00 7.972908743175059598e+00 1.399999999999999911e+00 -1.729714663845756117e-01
8.889242790000000838e+00 7.961082500614073965e+00 1.399999999999999911e+00 -1.729725505616101222e-01
8.877324180000000453e+00 7.949256533959551341e+00 1.399999999999999911e+00 -1.729736493461932478e-01
8.865405570000000068e+00 7.937430844444709699e+00 1.399999999999999911e+00 -1.729747626054915777e-01
8.853486959999999684e+00 7.925605433310098036e+00 1.399999999999999911e+00 -1.729758901984202180e-01
8.841568349999999299e+00 7.913780301803652328e+00 1.399999999999999911e+00 -1.729770319753791419e-01
8.829649740000000691e+00 7.901955451180750600e+00 1.399999999999999911e+00 -1.729781877780044164e-01
8.817731130000000306e+00 7.890130882704257331e+00 1.399999999999999911e+00 -1.729793574409612122e-01
8.805812519999999921e+00 7.878306597644599840e+00 1.399999999999999911e+00 -1.729805408033648351e-01
8.793893909999999536e+00 7.866482597279805589e+00 1.399999999999999911e+00 -1.729817377006818979e-01
8.781975299999999152e+00 7.854658882895572347e+00 1.399999999999999911e+00 -1.729829479589857777e-01
8.770056690000000543e+00 7.842835455785318821e+00 1.399999999999999911e+00 -1.729841713946547177e-01
8.758138080000000159e+00 7.831012317250236165e+00 1.399999999999999911e+00 -1.729854078140823648e-01
8.746219469999999774e+00 7.819189468599364368e+00 1.399999999999999911e+00 -1.729866570162776340e-01
8.734300859999999389e+00 7.807366911149632216e+00 1.399999999999999911e+00 -1.729879189865072553e-01
8.722382249999999004e+00 7.795544646225929242e+00 1.399999999999999911e+00 -1.729891940234817571e-01
8.710463640000000396e+00 7.783722675161163451e+00 1.399999999999999911e+00 -1.729904824769814553e-01
8.698545030000000011e+00 7.771900999296310175e+00 1.399999999999999911e+00 -1.729917847283108379e-01
8.686626419999999626e+00 7.760079619980492893e+00 1.399999999999999911e+00 -1.729931011613666803e-01
8.674707809999999242e+00 7.748258538571028531e+00 1.399999999999999911e+00 -1.729944321602028268e-01
8.662789199999998857e+00 7.736437756433497626e+00 1.399999999999999911e+00 -1.729957781088906632e-01
8.650870590000000249e+00 7.724617274941806500e+00 1.399999999999999911e+00 -1.729971393913668776e-01
8.638951980000001640e+00 7.712797095478246767e+00 1.399999999999999911e+00 -1.729985163912844126e-01
8.627033369999999479e+00 7.700977219433555732e+00 1.399999999999999911e+00 -1.729999094918442670e-01
