# r1 r2 r3 energy
1.062785915999999986e+01 1.062785915999999986e+01 1.399999999999999911e+00 -1.728426613100610409e-01
1.060994055000000102e+01 1.060994055000000102e+01 1.399999999999999911e+00 -1.728434765775304083e-01
1.059202194000000041e+01 1.059202194000000041e+01 1.399999999999999911e+00 -1.728442765032487949e-01
1.057410332999999980e+01 1.057410332999999980e+01 1.399999999999999911e+00 -1.728450599332056470e-01
1.055618472000000097e+01 1.055618472000000097e+01 1.399999999999999911e+00 -1.728458256880591459e-01
1.053826611000000035e+01 1.053826611000000035e+01 1.399999999999999911e+00 -1.728465725626287530e-01
1.052034749999999974e+01 1.052034749999999974e+01 1.399999999999999911e+00 -1.728472993253792889e-01
1.050242889000000091e+01 1.050242889000000091e+01 1.399999999999999911e+00 -1.728480047178932166e-01
1.048451028000000029e+01 1.048451028000000029e+01 1.399999999999999911e+00 -1.728486878683497263e-01
1.046659166999999968e+01 1.046659166999999968e+01 1.399999999999999911e+00 -1.728493503997177161e-01
1.044867306000000085e+01 1.044867306000000085e+01 1.399999999999999911e+00 -1.728499949204584385e-01
1.043075445000000023e+01 1.043075445000000023e+01 1.399999999999999911e+00 -1.728506241064784454e-01
1.041283583999999962e+01 1.041283583999999962e+01 1.399999999999999911e+00 -1.728512407009200891e-01
1.039491723000000079e+01 1.039491723000000079e+01 1.399999999999999911e+00 -1.728518475155695899e-01
1.037699862000000017e+01 1.037699862000000017e+01 1.399999999999999911e+00 -1.728524474322923887e-01
1.035908000999999956e+01 1.035908000999999956e+01 1.399999999999999911e+00 -1.728530434044981134e-01
1.034116139999999895e+01 1.034116139999999895e+01 1.399999999999999911e+00 -1.728536384586364383e-01
1.032324279000000011e+01 1.032324279000000011e+01 1.399999999999999911e+00 -1.728542356957219472e-01
1.030532417999999950e+01 1.030532417999999950e+01 1.399999999999999911e+00 -1.728548382928924432e-01
1.028740557000000067e+01 1.028740557000000067e+01 1.399999999999999911e+00 -1.728554495049960948e-01
1.026948696000000005e+01 1.026948696000000005e+01 1.399999999999999911e+00 -1.728560726662148050e-01
1.025156834999999944e+01 1.025156834999999944e+01 1.399999999999999911e+00 -1.728567111917180821e-01
1.023364974000000061e+01 1.023364974000000061e+01 1.399999999999999911e+00 -1.728573685793506898e-01
1.021573112999999999e+01 1.021573112999999999e+01 1.399999999999999911e+00 -1.728580484113579341e-01
1.019781251999999938e+01 1.019781251999999938e+01 1.399999999999999911e+00 -1.728587543561435069e-01
1.017989391000000055e+01 1.017989391000000055e+01 1.399999999999999911e+00 -1.728594901700622466e-01
1.016197529999999993e+01 1.016197529999999993e+01 1.399999999999999911e+00 -1.728602596992544482e-01
1.014405668999999932e+01 1.014405668999999932e+01 1.399999999999999911e+00 -1.728610668815129536e-01
1.012613808000000049e+01 1.012613808000000049e+01 1.399999999999999911e+00 -1.728619157481912083e-01
1.010821946999999987e+01 1.010821946999999987e+01 1.399999999999999911e+00 -1.728628104261494824e-01
1.009030085999999926e+01 1.009030085999999926e+01 1.399999999999999911e+00 -1.728637551397419481e-01
1.007238225000000043e+01 1.007238225000000043e+01 1.399999999999999911e+00 -1.728647542128426418e-01
1.005446363999999981e+01 1.005446363999999981e+01 1.399999999999999911e+00 -1.728658120709153090e-01
