# r1 r2 r3 energy
8.426239296000000323e+00 8.426239296000000323e+00 1.496480000000000032e+00 -1.302813247289564824e-01
8.408459391999999255e+00 8.408459391999999255e+00 1.496960000000000068e+00 -1.302532466800371269e-01
8.390679487999999964e+00 8.390679487999999964e+00 1.497439999999999882e+00 -1.302253411953839257e-01
8.372899584000000672e+00 8.372899584000000672e+00 1.497920000000000140e+00 -1.301976191608547884e-01
8.355119680000001381e+00 8.355119680000001381e+00 1.498399999999999954e+00 -1.301700916735040181e-01
8.337339776000000313e+00 8.337339776000000313e+00 1.498879999999999990e+00 -1.301427700423415101e-01
8.319559872000001022e+00 8.319559872000001022e+00 1.499359999999999804e+00 -1.301156657890387702e-01
8.301779968000001730e+00 8.301779968000001730e+00 1.499840000000000062e+00 -1.300887906483600420e-01
8.284000064000000663e+00 8.284000064000000663e+00 1.500319999999999876e+00 -1.300621565685770586e-01
8.266220160000001371e+00 8.266220160000001371e+00 1.500799999999999912e+00 -1.300357757116568924e-01
8.248440256000000304e+00 8.248440256000000304e+00 1.501279999999999948e+00 -1.300096604532564870e-01
8.230660352000001012e+00 8.230660352000001012e+00 1.501759999999999984e+00 -1.299838235137039388e-01
8.212880447999999944e+00 8.212880447999999944e+00 1.502240000000000020e+00 -1.299582782371930256e-01
8.195100544000000653e+00 8.195100544000000653e+00 1.502720000000000056e+00 -1.299330382757648006e-01
8.177320640000001362e+00 8.177320640000001362e+00 1.503200000000000092e+00 -1.299081175127616006e-01
8.159540736000000294e+00 8.159540736000000294e+00 1.503680000000000128e+00 -1.298835300624967548e-01
8.141760832000001002e+00 8.141760832000001002e+00 1.504159999999999942e+00 -1.298592902694410689e-01
8.123980927999999935e+00 8.123980927999999935e+00 1.504640000000000200e+00 -1.298354127076062070e-01
8.106201024000000643e+00 8.106201024000000643e+00 1.505120000000000013e+00 -1.298119121793139263e-01
8.088421120000001352e+00 8.088421120000001352e+00 1.505599999999999827e+00 -1.297888037140565443e-01
8.070641216000000284e+00 8.070641216000000284e+00 1.506079999999999863e+00 -1.297661025667440349e-01
8.052861312000000993e+00 8.052861312000000993e+00 1.506559999999999899e+00 -1.297438242161745858e-01
8.035081407999999925e+00 8.035081407999999925e+00 1.507039999999999935e+00 -1.297219843628157343e-01
8.017301504000000634e+00 8.017301504000000634e+00 1.507519999999999971e+00 -1.297005989265280212e-01
7.999521600000000454e+00 7.999521600000000454e+00 1.508000000000000007e+00 -1.296796840440128940e-01
7.981741696000000275e+00 7.981741696000000275e+00 1.508480000000000043e+00 -1.296592560966332297e-01
7.963961792000000983e+00 7.963961792000000983e+00 1.508960000000000079e+00 -1.296393317913585030e-01
7.946181888000000804e+00 7.946181888000000804e+00 1.509440000000000115e+00 -1.296199280735282344e-01
7.928401984000000624e+00 7.928401984000000624e+00 1.509920000000000151e+00 -1.296010620974787364e-01
7.910622080000000444e+00 7.910622080000000444e+00 1.510399999999999965e+00 -1.295827512225610212e-01
7.892842176000000265e+00 7.892842176000000265e+00 1.510880000000000001e+00 -1.295650130103704334e-01
7.875062272000000974e+00 7.875062272000000974e+00 1.511359999999999815e+00 -1.295478652790464924e-01
7.857282367999999906e+00 7.857282367999999906e+00 1.511840000000000073e+00 -1.295313261186261944e-01
7.839502464000000614e+00 7.839502464000000614e+00 1.512319999999999887e+00 -1.295154138142446953e-01
7.821722560000000435e+00 7.821722560000000435e+00 1.512799999999999923e+00 -1.295001468358100150e-01
7.803942656000000255e+00 7.803942656000000255e+00 1.513279999999999959e+00 -1.294855438316405982e-01
7.786162752000000076e+00 7.786162752000000076e+00 1.513759999999999994e+00 -1.294716236528784536e-01
7.768382847999999896e+00 7.768382847999999896e+00 1.514240000000000030e+00 -1.294584055616178897e-01
7.750602944000000605e+00 7.750602944000000605e+00 1.514720000000000066e+00 -1.294459091043630161e-01
7.732823040000000425e+00 7.732823040000000425e+00 1.515199999999999880e+00 -1.294341539915809525e-01
7.715043136000000246e+00 7.715043136000000246e+00 1.515679999999999916e+00 -1.294231600890577705e-01
